tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	406884	0	live	MIRLET7B	LET7B, MIRNLET7B, hsa-let-7b, let-7b	microRNA let-7b		22q13.31	22	NC_000022.11	46113686	46113768	plus	1	611249	
9606	Homo sapiens	5566	0	live	PRKACA	PKACA, PPNAD4	protein kinase cAMP-activated catalytic subunit alpha	cAMP-dependent protein kinase catalytic subunit alpha|PKA C-alpha|protein kinase A catalytic subunit|protein kinase, cAMP-dependent, alpha catalytic subunit|protein kinase, cAMP-dependent, catalytic, alpha	19p13.12	19	NC_000019.10	14091688	14117747	minus	12	601639	
9606	Homo sapiens	3303	0	live	HSPA1A	HEL-S-103, HSP70-1, HSP70-1A, HSP70-2, HSP70.1, HSP70.2, HSP70I, HSP72, HSPA1	heat shock protein family A (Hsp70) member 1A	heat shock 70 kDa protein 1A|HSP70-1/HSP70-2|HSP70.1/HSP70.2|Heat shock 70 kDa protein 1B|Heat shock 70 kDa protein 2|dnaK-type molecular chaperone HSP70-1|epididymis secretory protein Li 103|epididymis secretory sperm binding protein|heat shock 70 kDa protein 1|heat shock 70 kDa protein 1/2|heat shock 70 kDa protein 1A/1B|heat shock 70kD protein 1A|heat shock 70kDa protein 1A|heat shock-induced protein	6p21.33	6	NC_000006.12	31815514	31817942	plus	1	140550	
9606	Homo sapiens	4316	0	live	MMP7	MMP-7, MPSL1, PUMP-1	matrix metallopeptidase 7	matrilysin|matrin|matrix metallopeptidase 7 (matrilysin, uterine)|matrix metalloproteinase 7 (matrilysin, uterine)|matrix metalloproteinase-7|pump-1 protease|uterine matrilysin|uterine metalloproteinase	11q22.2	11	NC_000011.10	102520508	102530753	minus	6	178990	
9606	Homo sapiens	6280	0	live	S100A9	60B8AG, CAGB, CFAG, CGLB, L1AG, LIAG, MAC387, MIF, MRP14, NIF, P14	S100 calcium binding protein A9	protein S100-A9|MRP-14|calgranulin B|calprotectin L1H subunit|leukocyte L1 complex heavy chain|migration inhibitory factor-related protein 14	1q21.3	1	NC_000001.11	153357854	153361027	plus	3	123886	
9606	Homo sapiens	5159	0	live	PDGFRB	CD140B, IBGC4, IMF1, JTK12, KOGS, PDGFR, PDGFR-1, PDGFR1, PENTT	platelet derived growth factor receptor beta	platelet-derived growth factor receptor beta|Activated tyrosine kinase PDGFRB|CD140 antigen-like family member B|NDEL1-PDGFRB|PDGF-R-beta|PDGFR-beta|beta-type platelet-derived growth factor receptor|platelet-derived growth factor receptor 1|platelet-derived growth factor receptor, beta polypeptide	5q32	5	NC_000005.10	150113839	150155859	minus	24	173410	
9606	Homo sapiens	1958	0	live	EGR1	AT225, G0S30, KROX-24, NGFI-A, TIS8, ZIF-268, ZNF225	early growth response 1	early growth response protein 1|EGR-1|nerve growth factor-induced protein A|transcription factor ETR103|transcription factor Zif268|zinc finger protein 225|zinc finger protein Krox-24	5q31.2	5	NC_000005.10	138465492	138469315	plus	2	128990	
9606	Homo sapiens	5300	0	live	PIN1	DOD, UBL5	peptidylprolyl cis/trans isomerase, NIMA-interacting 1	peptidyl-prolyl cis-trans isomerase NIMA-interacting 1|PPIase Pin1|protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1|rotamase Pin1	19p13.2	19	NC_000019.10	9835207	9849689	plus	6	601052	
9606	Homo sapiens	5315	0	live	PKM	CTHBP, HEL-S-30, OIP3, PK32, TCB, THBP1, PKM	pyruvate kinase M1/2	pyruvate kinase PKM|OIP-3|OPA-interacting protein 3|PK, muscle type|cytosolic thyroid hormone-binding protein|epididymis secretory protein Li 30|p58|pyruvate kinase 2/3|pyruvate kinase isozymes M1/M2|pyruvate kinase muscle isozyme|pyruvate kinase, muscle|thyroid hormone-binding protein 1|thyroid hormone-binding protein, cytosolic|tumor M2-PK	15q23	15	NC_000015.10	72199029	72231624	minus	16	179050	
9606	Homo sapiens	2272	0	live	FHIT	AP3Aase, FRA3B	fragile histidine triad diadenosine triphosphatase	bis(5'-adenosyl)-triphosphatase|AP3A hydrolase|diadenosine 5',5'''-P1,P3-triphosphate hydrolase|dinucleosidetriphosphatase	3p14.2	3	NC_000003.12	59747278	61251474	minus	20	601153	
9606	Homo sapiens	3932	0	live	LCK	IMD22, LSK, YT16, p56lck, pp58lck	LCK proto-oncogene, Src family tyrosine kinase	tyrosine-protein kinase Lck|T-lymphocyte specific protein tyrosine kinase p56lck|leukocyte C-terminal Src kinase|lymphocyte cell-specific protein-tyrosine kinase|p56(LSTRA) protein-tyrosine kinase|proto-oncogene tyrosine-protein kinase LCK|t cell-specific protein-tyrosine kinase	1p35.2	1	NC_000001.11	32251239	32286167	plus	14	153390	
9606	Homo sapiens	652	0	live	BMP4	BMP2B, BMP2B1, MCOPS6, OFC11, ZYME	bone morphogenetic protein 4	bone morphogenetic protein 4|bone morphogenetic protein 2B	14q22.2	14	NC_000014.9	53949736	53956891	minus	6	112262	
9606	Homo sapiens	5562	0	live	PRKAA1	AMPK, AMPKa1	protein kinase AMP-activated catalytic subunit alpha 1	5'-AMP-activated protein kinase catalytic subunit alpha-1|5'-AMP-activated protein kinase, catalytic alpha-1 chain|ACACA kinase|AMP -activate kinase alpha 1 subunit|AMP-activated protein kinase, catalytic, alpha-1|AMPK alpha 1|AMPK subunit alpha-1|HMGCR kinase|acetyl-CoA carboxylase kinase|hydroxymethylglutaryl-CoA reductase kinase|protein kinase, AMP-activated, alpha 1 catalytic subunit|tau-protein kinase PRKAA1	5p13.1	5	NC_000005.10	40759379	40798195	minus	12	602739	
9606	Homo sapiens	4087	0	live	SMAD2	JV18, JV18-1, MADH2, MADR2, hMAD-2, hSMAD2	SMAD family member 2	mothers against decapentaplegic homolog 2|MAD homolog 2|SMAD, mothers against DPP homolog 2|Sma- and Mad-related protein 2|mother against DPP homolog 2	18q21.1	18	NC_000018.10	47833095	47931188	minus	18	601366	
9606	Homo sapiens	4363	0	live	ABCC1	ABC29, ABCC, GS-X, MRP, MRP1	ATP binding cassette subfamily C member 1	multidrug resistance-associated protein 1|ATP-binding cassette transporter variant ABCC1delta-ex13|ATP-binding cassette transporter variant ABCC1delta-ex13&14|ATP-binding cassette transporter variant ABCC1delta-ex25|ATP-binding cassette transporter variant ABCC1delta-ex25&26|ATP-binding cassette, sub-family C (CFTR/MRP), member 1|LTC4 transporter|leukotriene C(4) transporter	16p13.11	16	NC_000016.10	15949577	16143074	plus	34	158343	
9606	Homo sapiens	8021	0	live	NUP214	CAIN, CAN	nucleoporin 214	nuclear pore complex protein Nup214|CAN protein, putative oncogene|nucleoporin 214kDa	9q34.13	9	NC_000009.12	131125561	131234670	plus	37	114350	
9606	Homo sapiens	2521	0	live	FUS	ALS6, ETM41, HNRNPP2, POMP75, TLS, FUS	FUS RNA binding protein	RNA-binding protein FUS|75 kDa DNA-pairing protein|FUS/ERG chimeric protein|FUS/ERG fusion protein|fus-like protein|fused in sarcoma|fusion gene in myxoid liposarcoma|heterogeneous nuclear ribonucleoprotein P2|oncogene FUS|oncogene TLS|translocated in liposarcoma protein	16p11.2	16	NC_000016.10	31180110	31194871	plus	15	137070	
9606	Homo sapiens	9314	0	live	KLF4	EZF, GKLF	Kruppel like factor 4	Krueppel-like factor 4|Kruppel-like factor 4 (gut)|endothelial Kruppel-like zinc finger protein|epithelial zinc finger protein EZF|gut Kruppel-like factor|gut-enriched krueppel-like factor	9q31.2	9	NC_000009.12	107484852	107489720	minus	4	602253	
9606	Homo sapiens	3115	0	live	HLA-DPB1	DPB1, HLA-DP, HLA-DP1B, HLA-DPB	major histocompatibility complex, class II, DP beta 1	HLA class II histocompatibility antigen, DP beta 1 chain|HLA class II histocompatibility antigen, DP(W4) beta chain|HLA-DP histocompatibility type, beta-1 subunit|MHC HLA DPB1|MHC class II HLA-DP-beta-1|MHC class II antigen DPB1	6p21.32	6	NC_000006.12	33075926	33089696	plus	6	142858	
9606	Homo sapiens	3066	0	live	HDAC2	HD2, KDAC2, RPD3, YAF1	histone deacetylase 2	histone deacetylase 2|YY1-associated factor 1|transcriptional regulator homolog RPD3	6q21	6	NC_000006.12	113936156	113971195	minus	17	605164	
9606	Homo sapiens	6093	0	live	ROCK1	P160ROCK, ROCK-I	Rho associated coiled-coil containing protein kinase 1	rho-associated protein kinase 1|p160 ROCK-1|renal carcinoma antigen NY-REN-35	18q11.1	18	NC_000018.10	20949740	21111851	minus	34	601702	
9606	Homo sapiens	1789	0	live	DNMT3B	ICF, ICF1, M.HsaIIIB	DNA methyltransferase 3 beta	DNA (cytosine-5)-methyltransferase 3B|DNA (cytosine-5-)-methyltransferase 3 beta|DNA MTase HsaIIIB|DNA cytosine-5--methyltransferase 3 beta|DNA methyltransferase HsaIIIB	20q11.21	20	NC_000020.11	32762385	32809356	plus	24	602900	
9606	Homo sapiens	2162	0	live	F13A1	F13A	coagulation factor XIII A chain	coagulation factor XIII A chain|FSF, A subunit|TGase|bA525O21.1 (coagulation factor XIII, A1 polypeptide)|coagulation factor XIII, A polypeptide|coagulation factor XIII, A1 polypeptide|coagulation factor XIIIa|factor XIIIa|fibrin stabilizing factor, A subunit|fibrinoligase|protein-glutamine gamma-glutamyltransferase A chain|transglutaminase A chain|transglutaminase. plasma	6p25.1	6	NC_000006.12	6144078	6320691	minus	15	134570	
9606	Homo sapiens	3673	0	live	ITGA2	BR, CD49B, GPIa, HPA-5, VLA-2, VLAA2	integrin subunit alpha 2	integrin alpha-2|CD49 antigen-like family member B|alpha 2 subunit of VLA-2 receptor|collagen receptor|human platelet alloantigen system 5|integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor)|platelet antigen Br|platelet glycoprotein GPIa|platelet membrane glycoprotein Ia|very late activation protein 2 receptor, alpha-2 subunit	5q11.2	5	NC_000005.10	52989326	53094779	plus	30	192974	
9606	Homo sapiens	149233	0	live	IL23R		interleukin 23 receptor	interleukin-23 receptor|IL-23 receptor	1p31.3	1	NC_000001.11	67138639	67259979	plus	13	607562	
9606	Homo sapiens	7508	0	live	XPC	RAD4, XP3C, p125, XPC	XPC complex subunit, DNA damage recognition and repair factor	DNA repair protein complementing XP-C cells|mutant xeroderma pigmentosum group C|xeroderma pigmentosum, complementation group C	3p25.1	3	NC_000003.12	14145145	14178672	minus	18	613208	
9606	Homo sapiens	1045	0	live	CDX2	CDX-3/AS, CDX3, CDX2	caudal type homeobox 2	homeobox protein CDX-2|caudal type homeobox transcription factor 2|caudal-type homeobox protein 2|homeobox protein miniCDX2	13q12.2	13	NC_000013.11	27960918	27969368	minus	4	600297	
9606	Homo sapiens	5610	0	live	EIF2AK2	EIF2AK1, PKR, PPP1R83, PRKR	eukaryotic translation initiation factor 2 alpha kinase 2	interferon-induced, double-stranded RNA-activated protein kinase|P1/eIF-2A protein kinase|double stranded RNA activated protein kinase|eIF-2A protein kinase 2|interferon-inducible elF2alpha kinase|p68 kinase|protein kinase R|protein kinase, interferon-inducible double stranded RNA dependent|protein phosphatase 1, regulatory subunit 83|tyrosine-protein kinase EIF2AK2	2p22.2	2	NC_000002.12	37099210	37157065	minus	17	176871	
9606	Homo sapiens	7514	0	live	XPO1	CRM-1, CRM1, emb, exp1	exportin 1	exportin-1|chromosome region maintenance 1 homolog|chromosome region maintenance 1 protein homolog|exportin 1 (CRM1 homolog, yeast)|exportin-1 (required for chromosome region maintenance)	2p15	2	NC_000002.12	61477934	61538522	minus	31	602559	
9606	Homo sapiens	2735	0	live	GLI1	GLI, PAPA8, PPD1	GLI family zinc finger 1	zinc finger protein GLI1|GLI-Kruppel family member GLI1|glioma-associated oncogene 1|glioma-associated oncogene homolog 1 (zinc finger protein)|oncogene GLI	12q13.3	12	NC_000012.12	57460135	57472451	plus	13	165220	
9606	Homo sapiens	378938	0	live	MALAT1	HCN, LINC00047, NCRNA00047, NEAT2, PRO2853	metastasis associated lung adenocarcinoma transcript 1	hepcarcin|long intergenic non-protein coding RNA 47|metastasis associated lung adenocarcinoma transcript 1 (non-protein coding)|nuclear enriched abundant transcript 2|nuclear paraspeckle assembly transcript 2 (non-protein coding)	11q13.1	11	NC_000011.10	65497738	65506516	plus	2	607924	
9606	Homo sapiens	7037	0	live	TFRC	CD71, IMD46, T9, TFR, TFR1, TR, TRFR, p90	transferrin receptor	transferrin receptor protein 1	3q29	3	NC_000003.12	196018694	196082161	minus	24	190010	
9606	Homo sapiens	2052	0	live	EPHX1	EPHX, EPOX, HYL1, MEH	epoxide hydrolase 1	epoxide hydrolase 1|epoxide hydratase|epoxide hydrolase 1 microsomal|epoxide hydrolase 1, microsomal (xenobiotic)	1q42.12	1	NC_000001.11	225810074	225845563	plus	10	132810	
9606	Homo sapiens	4595	0	live	MUTYH	MYH	mutY DNA glycosylase	adenine DNA glycosylase|A/G-specific adenine DNA glycosylase|mutY homolog|mutY-like protein	1p34.1	1	NC_000001.11	45329242	45340470	minus	22	604933	
9606	Homo sapiens	5788	0	live	PTPRC	B220, CD45, CD45R, GP180, L-CA, LCA, LY5, T200	protein tyrosine phosphatase receptor type C	receptor-type tyrosine-protein phosphatase C|CD45 antigen|T200 glycoprotein|T200 leukocyte common antigen|protein tyrosine phosphatase, receptor type, c polypeptide	1q31.3-q32.1	1	NC_000001.11	198638968	198757476	plus	34	151460	
9606	Homo sapiens	7080	0	live	NKX2-1	BCH, BHC, NK-2, NKX2.1, NKX2A, NMTC1, T/EBP, TEBP, TITF1, TTF-1, TTF1	NK2 homeobox 1	homeobox protein Nkx-2.1|NK-2 homolog A|homeobox protein NK-2 homolog A|thyroid nuclear factor 1|thyroid transcription factor 1|thyroid-specific enhancer-binding protein	14q13.3	14	NC_000014.9	36516397	36520225	minus	3	600635	
9606	Homo sapiens	406912	0	live	MIR125B2	MIRN125B2, mir-125b-2	microRNA 125b-2	hsa-mir-125b-2	21q21.1	21	NC_000021.9	16590237	16590325	plus	1	610105	
9606	Homo sapiens	695	0	live	BTK	AGMX1, AT, ATK, BPK, IGHD3, IMD1, PSCTK1, XLA	Bruton tyrosine kinase	tyrosine-protein kinase BTK|B-cell progenitor kinase|Bruton agammaglobulinemia tyrosine kinase|Bruton's tyrosine kinase|agammaglobulinaemia tyrosine kinase|dominant-negative kinase-deficient Brutons tyrosine kinase|truncated Bruton agammaglobulinemia tyrosine kinase|tyrosine-protein kinase BTK isoform (lacking exon 13 to 17)|tyrosine-protein kinase BTK isoform (lacking exon 14)	Xq22.1	X	NC_000023.11	101349447	101390796	minus	21	300300	
9606	Homo sapiens	10763	0	live	NES	Nbla00170	nestin	nestin	1q23.1	1	NC_000001.11	156668763	156677397	minus	4	600915	
9606	Homo sapiens	119391	0	live	GSTO2	GSTO 2-2, bA127L20.1	glutathione S-transferase omega 2	glutathione S-transferase omega-2|GSTO-2|MMA(V) reductase|bA127L20.1 (novel glutathione-S-transferase)|glutathione S-transferase omega 2-2|glutathione-S-transferase-like protein|glutathione-dependent dehydroascorbate reductase|monomethylarsonic acid reductase	10q25.1	10	NC_000010.11	104267626	104304948	plus	9	612314	
9606	Homo sapiens	2006	0	live	ELN	ADCL1, SVAS, WBS, WS	elastin	elastin|tropoelastin	7q11.23	7	NC_000007.14	74027772	74069907	plus	34	130160	
9606	Homo sapiens	3418	0	live	IDH2	D2HGA2, ICD-M, IDH, IDHM, IDP, IDPM, mNADP-IDH	isocitrate dehydrogenase (NADP(+)) 2, mitochondrial	isocitrate dehydrogenase [NADP], mitochondrial|NADP(+)-specific ICDH|isocitrate dehydrogenase 2 (NADP+), mitochondrial|oxalosuccinate decarboxylase	15q26.1	15	NC_000015.10	90083978	90102554	minus	12	147650	
9606	Homo sapiens	100133941	0	live	CD24	CD24A	CD24 molecule	signal transducer CD24|CD24 antigen (small cell lung carcinoma cluster 4 antigen)	6q21	6	NC_000006.12	106969831	106976855	minus	5	600074	
9606	Homo sapiens	3684	0	live	ITGAM	CD11B, CR3A, MAC-1, MAC1A, MO1A, SLEB6	integrin subunit alpha M	integrin alpha-M|CD11 antigen-like family member B|CR-3 alpha chain|antigen CD11b (p170)|cell surface glycoprotein MAC-1 subunit alpha|complement component 3 receptor 3 subunit|integrin, alpha M (complement component 3 receptor 3 subunit)|leukocyte adhesion receptor MO1|macrophage antigen alpha polypeptide|neutrophil adherence receptor alpha-M subunit	16p11.2	16	NC_000016.10	31259967	31332892	plus	30	120980	
9606	Homo sapiens	6776	0	live	STAT5A	MGF, STAT5	signal transducer and activator of transcription 5A	signal transducer and activator of transcription 5A|epididymis secretory sperm binding protein	17q21.2	17	NC_000017.11	42287547	42311943	plus	20	601511	
9606	Homo sapiens	4552	0	live	MTRR	MSR, cblE	5-methyltetrahydrofolate-homocysteine methyltransferase reductase	methionine synthase reductase|[methionine synthase]-cobalamin methyltransferase (cob(II)alamin reducing)|methionine synthase reductase, mitochondrial	5p15.31	5	NC_000005.10	7851186	7901124	plus	21	602568	
9606	Homo sapiens	3574	0	live	IL7	IL-7	interleukin 7	interleukin-7	8q21.13	8	NC_000008.11	78675870	78806830	minus	8	146660	
9606	Homo sapiens	407006	0	live	MIR221	MIRN221, miRNA221, mir-221	microRNA 221	hsa-mir-221	Xp11.3	X	NC_000023.11	45746157	45746266	minus	1	300568	
9606	Homo sapiens	246778	0	live	IL27	IL-27, IL-27AA, IL27p28, IL30, p28, IL27	interleukin 27	interleukin-27 subunit alpha|IL-27 p28 subunit|IL-27 subunit alpha|IL-27-A|IL27-A|interleukin-30	16p12.1-p11.2	16	NC_000016.10	28499362	28526730	minus	6	608273	
9606	Homo sapiens	23028	0	live	KDM1A	AOF2, BHC110, CPRF, KDM1, LSD1	lysine demethylase 1A	lysine-specific histone demethylase 1A|BRAF35-HDAC complex protein BHC110|FAD-binding protein BRAF35-HDAC complex, 110 kDa subunit|amine oxidase (flavin containing) domain 2|flavin-containing amine oxidase domain-containing protein 2|lysine (K)-specific demethylase 1A|lysine-specific histone demethylase 1	1p36.12	1	NC_000001.11	23019443	23083691	plus	21	609132	
9606	Homo sapiens	10664	0	live	CTCF	MRD21	CCCTC-binding factor	transcriptional repressor CTCF|11 zinc finger transcriptional repressor|11-zinc finger protein|CCCTC-binding factor (zinc finger protein)|CTCFL paralog	16q22.1	16	NC_000016.10	67562407	67639185	plus	13	604167	
9606	Homo sapiens	2833	0	live	CXCR3	CD182, CD183, CKR-L2, CMKAR3, GPR9, IP10-R, Mig-R, MigR	C-X-C motif chemokine receptor 3	C-X-C chemokine receptor type 3|G protein-coupled receptor 9|IP-10 receptor|Mig receptor|chemokine (C-X-C motif) receptor 3|chemokine receptor 3|interferon-inducible protein 10 receptor	Xq13.1	X	NC_000023.11	71615913	71618517	minus	4	300574	
9606	Homo sapiens	1806	0	live	DPYD	DHP, DHPDHASE, DPD	dihydropyrimidine dehydrogenase	dihydropyrimidine dehydrogenase [NADP(+)]|dihydrothymine dehydrogenase|dihydrouracil dehydrogenase	1p21.3	1	NC_000001.11	97077743	97921059	minus	26	612779	
9606	Homo sapiens	26053	0	live	AUTS2	FBRSL2, MRD26	activator of transcription and developmental regulator AUTS2	autism susceptibility gene 2 protein|AUTS2, activator of transcription and developmental regulator|autism susceptibility candidate 2|autism-related protein 1	7q11.22	7	NC_000007.14	69598475	70793068	plus	23	607270	
9606	Homo sapiens	9994	0	live	CASP8AP2	CED-4, FLASH, RIP25	caspase 8 associated protein 2	CASP8-associated protein 2|FLASH homolog RIP25|FLICE associated huge|FLICE-associated huge protein|human FLASH	6q15	6	NC_000006.12	89829900	89874436	plus	10	606880	
9606	Homo sapiens	406985	0	live	MIR200C	MIRN200C, mir-200c	microRNA 200c	hsa-mir-200c	12p13.31	12	NC_000012.12	6963699	6963766	plus	1	612092	
9606	Homo sapiens	407021	0	live	MIR29A	MIRN29, MIRN29A, hsa-mir-29, hsa-mir-29a, miRNA29A, mir-29a	microRNA 29a	microRNA 29	7q32.3	7	NC_000007.14	130876747	130876810	minus	1	610782	
9606	Homo sapiens	975	0	live	CD81	CVID6, S5.7, TAPA1, TSPAN28	CD81 molecule	CD81 antigen|26 kDa cell surface protein TAPA-1|CD81 antigen (target of antiproliferative antibody 1)|tetraspanin-28|tspan-28	11p15.5	11	NC_000011.10	2376177	2397419	plus	10	186845	
9606	Homo sapiens	3485	0	live	IGFBP2	IBP2, IGF-BP53	insulin like growth factor binding protein 2	insulin-like growth factor-binding protein 2|IGF-binding protein 2|insulin-like growth factor binding protein 2, 36kDa	2q35	2	NC_000002.12	216632828	216664436	plus	6	146731	
9606	Homo sapiens	3676	0	live	ITGA4	CD49D, IA4	integrin subunit alpha 4	integrin alpha-4|269C wild type|CD49 antigen-like family member D|VLA-4 subunit alpha|alpha 4 subunit of VLA-4 receptor|antigen CD49D, alpha-4 subunit of VLA-4 receptor|integrin alpha-IV|very late activation protein 4 receptor, alpha 4 subunit	2q31.3	2	NC_000002.12	181456892	181538928	plus	29	192975	
9606	Homo sapiens	6885	0	live	MAP3K7	CSCF, FMD2, MEKK7, TAK1, TGF1a	mitogen-activated protein kinase kinase kinase 7	mitogen-activated protein kinase kinase kinase 7|TGF-beta activated kinase 1|transforming growth factor-beta-activated kinase 1	6q15	6	NC_000006.12	90513573	90587301	minus	17	602614	
9606	Homo sapiens	3195	0	live	TLX1	HOX11, TCL3	T cell leukemia homeobox 1	T-cell leukemia homeobox protein 1|T-cell leukemia/lymphoma protein 3|homeo box-11 (T-cell leukemia-3 associated breakpoint, homologous to Drosophila Notch)|homeobox protein Hox-11|proto-oncogene TCL-3	10q24.31	10	NC_000010.11	101130773	101137789	plus	4	186770	
9606	Homo sapiens	27250	0	live	PDCD4	H731	programmed cell death 4	programmed cell death protein 4|neoplastic transformation inhibitor protein|nuclear antigen H731|programmed cell death 4 (neoplastic transformation inhibitor)|protein 197/15a	10q25.2	10	NC_000010.11	110871795	110900006	plus	13	608610	
9606	Homo sapiens	286530	0	live	P2RY8	P2Y8	P2Y receptor family member 8	P2Y purinoceptor 8|G-protein coupled purinergic receptor P2Y8|purinergic receptor P2Y, G-protein coupled, 8|purinergic receptor P2Y8	Xp22.33 and Yp11.2	X	NC_000023.11	1462572	1537488	minus	6	300525	
9606	Homo sapiens	286530	0	live	P2RY8	P2Y8	P2Y receptor family member 8	P2Y purinoceptor 8|G-protein coupled purinergic receptor P2Y8|purinergic receptor P2Y, G-protein coupled, 8|purinergic receptor P2Y8	Xp22.33 and Yp11.2	Y	NC_000024.10	1462572	1537488	minus	6	300525	
9606	Homo sapiens	23476	0	live	BRD4	CAP, HUNK1, HUNKI, MCAP	bromodomain containing 4	bromodomain-containing protein 4|chromosome-associated protein	19p13.12	19	NC_000019.10	15236836	15332543	minus	23	608749	
9606	Homo sapiens	5292	0	live	PIM1	PIM	Pim-1 proto-oncogene, serine/threonine kinase	serine/threonine-protein kinase pim-1|Oncogene PIM1|pim-1 kinase 44 kDa isoform|pim-1 oncogene (proviral integration site 1)|proto-oncogene serine/threonine-protein kinase pim-1	6p21.2	6	NC_000006.12	37170146	37175428	plus	6	164960	
9606	Homo sapiens	406992	0	live	MIR210	MIRN210, mir-210	microRNA 210	hsa-mir-210	11p15.5	11	NC_000011.10	568089	568198	minus	1	612982	
9606	Homo sapiens	43	0	live	ACHE	ACEE, ARACHE, N-ACHE, YT	acetylcholinesterase (Cartwright blood group)	acetylcholinesterase|Yt blood group|acetylcholinesterase (Yt blood group)|apoptosis-related acetylcholinesterase	7q22.1	7	NC_000007.14	100889994	100896133	minus	7	100740	
9606	Homo sapiens	5551	0	live	PRF1	HPLH2, P1, PFP	perforin 1	perforin-1|cytolysin|lymphocyte pore-forming protein|perforin 1 (pore forming protein)	10q22.1	10	NC_000010.11	70597348	70602788	minus	3	170280	
9606	Homo sapiens	890	0	live	CCNA2	CCN1, CCNA	cyclin A2	cyclin-A2|cyclin-A	4q27	4	NC_000004.12	121816444	121824001	minus	8	123835	
9606	Homo sapiens	10059	0	live	DNM1L	DLP1, DRP1, DVLP, DYMPLE, EMPF, EMPF1, HDYNIV, OPA5	dynamin 1 like	dynamin-1-like protein|Dnm1p/Vps1p-like protein|dynamin family member proline-rich carboxyl-terminal domain less|dynamin-like protein 4|dynamin-like protein IV|dynamin-related protein 1	12p11.21	12	NC_000012.12	32679200	32745650	plus	21	603850	
9606	Homo sapiens	80781	0	live	COL18A1	KNO, KNO1, KS	collagen type XVIII alpha 1 chain	collagen alpha-1(XVIII) chain|antiangiogenic agent|collagen alpha-1(XVIII) chain isoform 1 preproprotein|collagen, type XVIII, alpha 1|endostatin|multi-functional protein MFP	21q22.3	21	NC_000021.9	45405137	45513720	plus	43	120328	
9606	Homo sapiens	2919	0	live	CXCL1	FSP, GRO1, GROa, MGSA, MGSA-a, NAP-3, SCYB1	C-X-C motif chemokine ligand 1	growth-regulated alpha protein|C-X-C motif chemokine 1|GRO-alpha(1-73)|GRO1 oncogene (melanoma growth stimulating activity, alpha)|GRO1 oncogene (melanoma growth-stimulating activity)|MGSA alpha|chemokine (C-X-C motif) ligand 1 (melanoma growth stimulating activity, alpha)|fibroblast secretory protein|melanoma growth stimulating activity, alpha|melanoma growth stimulatory activity alpha|neutrophil-activating protein 3	4q13.3	4	NC_000004.12	73869392	73871302	plus	4	155730	
9606	Homo sapiens	3507	0	live	IGHM	AGM1, MU, VH	immunoglobulin heavy constant mu	constant region of heavy chain of IgM|immunoglobulin mu chain	14q32.33	14	NC_000014.9	105851966	105856217	minus	0	147020	
9606	Homo sapiens	9	0	live	NAT1	AAC1, MNAT, NAT-1, NATI	N-acetyltransferase 1	arylamine N-acetyltransferase 1|N-acetyltransferase 1 (arylamine N-acetyltransferase)|N-acetyltransferase type 1|arylamide acetylase 1|monomorphic arylamine N-acetyltransferase	8p22	8	NC_000008.11	18170419	18223689	plus	11	108345	
9606	Homo sapiens	2324	0	live	FLT4	FLT-41, LMPH1A, LMPHM1, PCL, VEGFR-3, VEGFR3, FLT4	fms related tyrosine kinase 4	vascular endothelial growth factor receptor 3|fms-like tyrosine kinase 4|tyrosine-protein kinase receptor FLT4	5q35.3	5	NC_000005.10	180601506	180650298	minus	35	136352	
9606	Homo sapiens	4317	0	live	MMP8	CLG1, HNC, MMP-8, PMNL-CL	matrix metallopeptidase 8	neutrophil collagenase|PMN leukocyte collagenase|PMNL collagenase|collagenase 2|matrix metalloproteinase 8 (neutrophil collagenase)|matrix metalloproteinase-8	11q22.2	11	NC_000011.10	102711795	102724967	minus	12	120355	
9606	Homo sapiens	6869	0	live	TACR1	NK1R, NKIR, SPR, TAC1R	tachykinin receptor 1	substance-P receptor|NK-1 receptor|NK-1R|tachykinin receptor 1 (substance P receptor; neurokinin-1 receptor)	2p12	2	NC_000002.12	75046463	75199519	minus	5	162323	
9606	Homo sapiens	406935	0	live	MIR143	MIRN143, mir-143	microRNA 143	hsa-mir-143	5q32	5	NC_000005.10	149428918	149429023	plus	1	612117	
9606	Homo sapiens	7507	0	live	XPA	XP1C, XPA	XPA, DNA damage recognition and repair factor	DNA repair protein complementing XP-A cells|xeroderma pigmentosum group A-complementing protein|xeroderma pigmentosum, complementation group A	9q22.33	9	NC_000009.12	97654398	97697409	minus	9	611153	
9606	Homo sapiens	3291	0	live	HSD11B2	AME, AME1, HSD11K, HSD2, SDR9C3	hydroxysteroid 11-beta dehydrogenase 2	corticosteroid 11-beta-dehydrogenase isozyme 2|-HSD11 type II|11-DH2|11-HSD type II|11-beta-HSD type II|11-beta-HSD2|11-beta-hydroxysteroid dehydrogenase type 2|11-beta-hydroxysteroid dehydrogenase type II|NAD-dependent 11-beta-hydroxysteroid dehydrogenase|short chain dehydrogenase/reductase family 9C member 3	16q22.1	16	NC_000016.10	67431133	67437553	plus	5	614232	
